,n_non_stop_unique_tokens,kw_avg_min,kw_avg_max,kw_max_avg,LDA_00,LDA_01,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,shares_cat
67,0.763636359008,285.75,256100.0,5134.81382979,0.0200047803065,0.020008495836,0.441071428571,0.141071428571,0.018115942029,0.0,Moderate Engagement
68,0.628701593101,249.571428571,169185.714286,3318.39935196,0.0285975657652,0.028697302636,0.446906785626,0.106743832049,0.0650510204082,0.0255102040816,Moderate Engagement
69,0.527204501825,215.444444444,179933.333333,3902.23043944,0.0225129122159,0.0222394159937,0.407640692641,0.158660263348,0.0354767184035,0.009977827051,High Engagement
70,0.770308121092,385.5,99280.0,5839.06666667,0.133297489353,0.0202737847899,0.51757870917,0.140748720976,0.0525394045534,0.0297723292469,Low Engagement
71,0.766816140059,67.2,162133.333333,3319.75765538,0.0333350582774,0.199082390985,0.503921568627,0.137254901961,0.0258620689655,0.014367816092,Low Engagement
72,0.643478259004,291.875,190600.0,3319.75765538,0.0297001111809,0.0257253952009,0.439077802539,0.0479312354312,0.0488215488215,0.0218855218855,Low Engagement
73,0.676646702535,280.0,113830.0,3594.26470588,0.0200359276136,0.0200110930608,0.612046287046,0.200703463203,0.0361842105263,0.0131578947368,High Engagement
74,0.771186434142,318.0,205757.142857,3985.75357143,0.0286337088138,0.0286510089782,0.389268398268,0.1230995671,0.0582524271845,0.0194174757282,Low Engagement
75,0.661971828655,480.4,143771.428571,3319.75765538,0.0286080734322,0.0286120098463,0.431157142857,0.141571428571,0.0287474332649,0.0123203285421,Low Engagement
76,0.676923071716,116.4,267300.0,3319.75765538,0.190631285812,0.0286075034703,0.321345811052,0.103609625668,0.0355555555556,0.00888888888889,Low Engagement
77,0.781249996948,475.714285714,230528.571429,4535.38018018,0.25783956557,0.028577060923,0.40744400527,0.131928061182,0.0338983050847,0.0121065375303,High Engagement
78,0.739393934913,165.75,169811.111111,3594.26470588,0.0222713102181,0.0222255341742,0.439357864358,0.0545454545455,0.0579710144928,0.018115942029,High Engagement
79,0.731404955655,124.5,137640.0,3319.75765538,0.0201303636904,0.0200079445132,0.555208333333,0.1015625,0.018648018648,0.00932400932401,Moderate Engagement
80,0.686274503076,78.5,177850.0,3314.5679558,0.0334704623791,0.033369005376,0.504430863254,0.195569136746,0.0779220779221,0.0194805194805,Moderate Engagement
81,0.602649005292,324.111111111,124780.0,3500.51612903,0.282471818047,0.0204240563936,0.325835999749,0.131283330196,0.0532467532468,0.0116883116883,Low Engagement
82,0.705202308062,250.6,423430.0,8484.77586207,0.0200400284076,0.163220755748,0.318215118215,-0.00473692973693,0.029304029304,0.029304029304,High Engagement
83,0.791666663368,273.75,196466.666667,3971.89734513,0.0222226649904,0.0222261864345,0.48433600713,0.055325311943,0.0349462365591,0.0161290322581,Moderate Engagement
84,0.787401571703,259.285714286,134550.0,5295.3445122,0.0208652647222,0.0200095463122,0.47962962963,0.0163425925926,0.0321100917431,0.0389908256881,High Engagement
85,0.836734685339,170.5,251780.0,3314.5679558,0.0400061174548,0.0400065238296,0.458974358974,0.141987179487,0.0350877192982,0.0116959064327,Low Engagement
86,0.716279066436,103.5,200312.375,3314.5679558,0.0250012097051,0.0250008307302,0.405687830688,0.0999007936508,0.025641025641,0.011396011396,Low Engagement
87,0.772277220076,265.0,162525.125,5056.58333333,0.0250030355672,0.0251657312451,0.449062049062,0.0401154401154,0.0124223602484,0.0124223602484,Low Engagement
88,0.72847681878,389.333333333,263414.0,3314.5679558,0.518153088812,0.0333391977737,0.426923076923,0.136538461538,0.0386178861789,0.0182926829268,Low Engagement
89,0.763888885352,404.5,146888.888889,5295.3445122,0.0224364135341,0.146095856694,0.510789366883,0.0799607683983,0.0434782608696,0.0271739130435,Low Engagement
90,0.754901953383,195.333333333,189100.0,5623.53846154,0.0287782108793,0.0285743505718,0.430303030303,0.157424242424,0.0429447852761,0.0122699386503,Low Engagement
91,0.788530463124,129.5,315383.333333,7703.94210526,0.0333335347289,0.301577324806,0.410419285016,-0.00291684122329,0.0280777537797,0.0194384449244,Low Engagement
92,0.623115574758,255.9,135930.0,4990.58666667,0.0204354257776,0.0201353687747,0.403052503053,0.151968931742,0.0464480874317,0.0136612021858,High Engagement
93,0.884615377811,155.888888889,211530.0,4990.58666667,0.411607880784,0.0205325872736,0.351992325856,0.117129083038,0.0434782608696,0.0193236714976,High Engagement
94,0.720930228367,169.285714286,202557.142857,3379.87603306,0.0286607056813,0.0286034119253,0.461147186147,-0.0362193362193,0.0238095238095,0.0204081632653,Low Engagement
95,0.726495720286,128.833333333,197442.857143,3308.91125973,0.028665620921,0.0285767528885,0.452971271153,0.103128689492,0.0674157303371,0.0,High Engagement
96,0.582608693119,202.714285714,338200.0,8426.55840456,0.0250022858812,0.0253598148342,0.418987493987,0.144849286516,0.048632218845,0.0243161094225,Low Engagement
97,0.659003828893,206.833333333,163285.714286,3953.98945518,0.0286450360615,0.180201944477,0.393649666306,0.0717250631313,0.0247191011236,0.0202247191011,Moderate Engagement
98,0.793814424806,138.0,271712.4,3308.91125973,0.0400202803311,0.0400014449436,0.322326203209,0.0697860962567,0.0414201183432,0.0177514792899,Low Engagement
99,0.685567008542,245.5,145812.5,3308.91125973,0.0250605799479,0.025004195325,0.421395502646,0.16648478836,0.0336906584992,0.00765696784074,Low Engagement
100,0.784037555005,408.285714286,103880.0,5046.9,0.120298680332,0.0200064461677,0.37821744228,0.0565448006854,0.0302197802198,0.0192307692308,Low Engagement
101,0.749999995313,109.4,178450.0,3306.49667758,0.0333969805366,0.0333358672873,0.383377896613,0.134180035651,0.0283687943262,0.0106382978723,High Engagement
102,0.68227424521,96.5714285714,224204.285714,3306.49667758,0.0285753904367,0.0285889498743,0.444334930942,-0.0124549062049,0.0255402750491,0.0314341846758,Low Engagement
103,0.776785710818,438.5,141507.2,4775.0,0.0200350318745,0.0200916677216,0.508208589656,0.0930809979494,0.0366492146597,0.020942408377,Low Engagement
104,0.661290320447,386.375,134100.0,5984.61538462,0.0222394158801,0.022264404747,0.576847041847,0.180299422799,0.0551601423488,0.0195729537367,Moderate Engagement
105,0.726495720286,116.8,389560.0,3306.49667758,0.556761983416,0.0400035803798,0.395005611672,-0.000603254769921,0.0346534653465,0.0346534653465,Low Engagement
106,0.728395052736,138.8,217250.0,3306.49667758,0.0333426084254,0.0333439343669,0.292544492544,0.0895622895623,0.030303030303,0.00757575757576,Low Engagement
107,0.762345676659,245.375,160071.8,3306.49667758,0.233561952975,0.0200015791284,0.417880333952,0.0986643647358,0.036,0.018,Low Engagement
108,0.755555549959,129.333333333,328933.333333,3306.49667758,0.412667637229,0.0334395193103,0.297222222222,0.1132996633,0.0135135135135,0.0045045045045,Low Engagement
109,0.797101443499,79.9,192140.0,4265.0,0.0200108653651,0.020134678791,0.402083333333,0.0604166666667,0.0392156862745,0.0245098039216,Low Engagement
110,0.697368419523,289.333333333,103870.0,7607.73913043,0.22631782098,0.158051200158,0.528538120721,0.155665496475,0.0534979423868,0.0315500685871,Low Engagement
111,0.771844656447,194.0,365240.0,8362.72316384,0.0200164762999,0.159100059124,0.590833333333,0.120625,0.031339031339,0.011396011396,Low Engagement
112,0.640378546876,63.3333333333,118200.0,3306.49667758,0.0206544133447,0.020011517965,0.371651785714,0.0716071428571,0.0237659963437,0.0146252285192,Low Engagement
113,0.568914954343,194.0,281600.0,4199.00555556,0.244980128898,0.028572469146,0.509515792849,0.123480840148,0.0694668820679,0.0226171243942,Low Engagement
114,0.617021270032,131.833333333,272400.0,3306.49667758,0.26431415414,0.0333341605035,0.326316738817,0.0852362914863,0.0295857988166,0.0236686390533,Low Engagement
115,0.645522385651,312.2,188910.0,3924.7729636,0.0200060325428,0.0200006611527,0.480896103896,0.170454545455,0.0250569476082,0.00683371298405,Low Engagement
116,0.547945204729,398.9,256720.0,4176.35779817,0.55693939216,0.0200313627528,0.509290330686,0.199572217188,0.0709219858156,0.0197005516154,High Engagement
117,0.664948451894,155.0,259083.333333,3306.33789774,0.0333366058038,0.0333368368316,0.416140215716,0.134771443246,0.045871559633,0.00917431192661,Low Engagement
118,0.635643563098,102.5,160650.0,4819.23809524,0.0250005591636,0.0250007784581,0.371777296777,0.0246272246272,0.0200752823087,0.0238393977415,Low Engagement
119,0.559241704836,83.0,180083.333333,3786.5916955,0.384151659751,0.196989439894,0.472590300325,0.156336241883,0.0650289017341,0.014450867052,Viral
120,0.725856695558,256.8,309050.0,7625.63131313,0.034653340751,0.0334578594791,0.625533596838,0.130820707071,0.06463878327,0.0152091254753,Moderate Engagement
121,0.858585849913,86.6666666667,341550.0,8319.8988764,0.121322686942,0.280725824244,0.439807162534,0.150275482094,0.0419161676647,0.0179640718563,Moderate Engagement
122,0.635014834911,242.625,177175.0,3308.20385972,0.0250070717254,0.0250005166364,0.470113220113,0.206947681948,0.0457746478873,0.00352112676056,Moderate Engagement
123,0.877697835412,194.0,229950.0,8319.28291317,0.020006892437,0.0200303387014,0.386060606061,0.0689015151515,0.0393013100437,0.0218340611354,Low Engagement
124,0.570032572362,152.166666667,273100.0,3305.53491552,0.209187308197,0.0333340778653,0.441739636626,0.144250541126,0.0531914893617,0.0125725338491,Moderate Engagement
125,0.744565213345,380.333333333,179357.142857,3577.41699346,0.028671423861,0.0285759161096,0.511413334141,0.13212317985,0.0393258426966,0.0140449438202,Low Engagement
126,0.815217382443,278.333333333,328490.0,5311.43018868,0.125086404591,0.0206526703522,0.523232323232,0.185858585859,0.0629370629371,0.0,Moderate Engagement
127,0.716981125311,146.5,175383.333333,3303.98509208,0.0333812854053,0.0333341269166,0.379186602871,0.0470893141946,0.0309278350515,0.0154639175258,Moderate Engagement
128,0.611584326045,196.777777778,183100.0,3882.51190476,0.0200016061688,0.0200019504375,0.328358585859,0.108118686869,0.0277481323372,0.0138740661686,Low Engagement
129,0.77118643741,183.375,146011.111111,4493.92156863,0.14421019555,0.0222913694808,0.471088435374,0.132807668522,0.0387409200969,0.0217917675545,Moderate Engagement
130,0.845132739623,261.25,451515.5,7367.62735849,0.0500010274073,0.306587424944,0.524444444444,0.121388888889,0.0284237726098,0.0129198966408,High Engagement
131,0.761904758277,203.75,214080.0,3303.98509208,0.411567941998,0.0402193213895,0.424007152268,0.137424712968,0.0337078651685,0.0196629213483,Low Engagement
132,0.539855071486,264.75,213980.0,6585.2,0.0400330335353,0.0400190394933,0.508803030303,0.172235750361,0.05859375,0.0185546875,Moderate Engagement
133,0.737991263153,145.0,185962.5,3882.51190476,0.0250384291951,0.0250027415057,0.417811758134,0.250251361542,0.0554089709763,0.00263852242744,Low Engagement
134,0.63809523607,140.333333333,184616.666667,3303.98509208,0.0334126064674,0.0333344436651,0.474969474969,0.156746031746,0.0238500851789,0.00851788756388,Low Engagement
135,0.756756751644,188.25,209633.333333,3303.98509208,0.0333394272818,0.0333779432624,0.323346560847,-0.101058201058,0.0252100840336,0.0336134453782,Moderate Engagement
136,0.737179484817,471.142857143,120412.5,3303.98509208,0.0250010078915,0.149635215504,0.441993694711,0.0416948993036,0.032380952381,0.0190476190476,Low Engagement
137,0.846153838922,110.375,150000.0,5224.66666667,0.0250004204842,0.0250843069721,0.391993464052,0.0898692810458,0.030303030303,0.0252525252525,High Engagement
138,0.651315785189,145.8,321260.0,3306.75019365,0.264923991163,0.0400018774818,0.386285682916,0.0948869126043,0.0666666666667,0.0235294117647,Moderate Engagement
139,0.589552234406,175.857142857,235228.571429,3306.75019365,0.331464029036,0.028572035866,0.361938832772,0.159694163861,0.0423076923077,0.0230769230769,Low Engagement
140,0.649999997045,175.857142857,235228.571429,3306.75019365,0.331455890776,0.0285720357936,0.387055074555,0.0657768157768,0.0427135678392,0.0276381909548,Low Engagement
141,0.630813951655,238.428571429,227400.0,3843.63585952,0.248384701937,0.0222299753338,0.537602212602,0.186620169954,0.0509868421053,0.0230263157895,Low Engagement
142,0.759358284709,389.75,144070.0,6846.15384615,0.0200415601392,0.318822273403,0.51803030303,0.191242424242,0.0517799352751,0.0258899676375,Low Engagement
143,0.669999997767,229.571428571,174228.571429,3306.75019365,0.178278300132,0.0285734640111,0.440632235981,0.203727474076,0.0467479674797,0.00609756097561,Moderate Engagement
144,0.737226271991,201.166666667,127762.5,3306.75019365,0.0250072964997,0.151686351673,0.527529137529,0.205361305361,0.0333333333333,0.0142857142857,Moderate Engagement
145,0.687179483655,363.4,113966.666667,3306.75019365,0.133416067464,0.224894586921,0.327604166667,0.130208333333,0.0191082802548,0.0127388535032,High Engagement
146,0.675461739643,51.0,232285.714286,3306.75019365,0.0285742213912,0.0285744853531,0.353217171717,0.0336818181818,0.0261865793781,0.0229132569558,Low Engagement
147,0.670658678619,316.111111111,184580.0,5267.58174692,0.0200007908416,0.325872467183,0.521103896104,0.235081168831,0.0606060606061,0.00757575757576,Low Engagement
148,0.675603215347,349.0,138944.444444,5143.53333333,0.0222242765266,0.0222263207801,0.412841945289,0.156067514046,0.0358890701468,0.0114192495922,High Engagement
149,0.619195044523,266.4,145800.0,6371.20689655,0.0205531590619,0.0200126327837,0.348817254174,0.104362134464,0.0615942028986,0.0144927536232,High Engagement
150,0.666666663743,218.75,182700.0,4954.06666667,0.0405332186754,0.0400036869949,0.415533309283,0.108641474266,0.0382775119617,0.0191387559809,Low Engagement
151,0.666666661111,199.375,160588.888889,3300.69831488,0.0222827807559,0.133317425716,0.373214285714,0.179383116883,0.0402010050251,0.00502512562814,Low Engagement
152,0.841772146571,245.375,216960.0,8046.72117962,0.0200398551087,0.0200285250168,0.618162140889,0.0716769972452,0.03663003663,0.029304029304,Low Engagement
153,0.651785708466,153.857142857,212914.285714,3300.69831488,0.0286719049693,0.0285731418849,0.577777777778,0.274646464646,0.05,0.005,Low Engagement
154,0.767123282417,177.142857143,213328.571429,6329.10909091,0.184970292902,0.028591097092,0.43305785124,0.212190082645,0.036036036036,0.0,Moderate Engagement
155,0.595348835825,273.285714286,235242.857143,3300.69831488,0.177588986338,0.0285720170902,0.438053660088,0.184130652775,0.0406504065041,0.00948509485095,Low Engagement
156,0.716981128693,336.285714286,162937.5,5155.85552408,0.509875459962,0.0253717893476,0.374856760886,0.130366692131,0.0722543352601,0.0202312138728,Moderate Engagement
157,0.784946228119,216.5,396966.666667,4611.4688172,0.462937300947,0.200275820763,0.281060606061,0.122443181818,0.0608108108108,0.0,Low Engagement
158,0.583541145677,197.714285714,204757.142857,3300.69831488,0.0286809805245,0.171402914647,0.470376623377,0.194854256854,0.059620596206,0.0162601626016,Moderate Engagement
159,0.72427983241,164.571428571,216471.428571,3300.69831488,0.0286928285779,0.171453589514,0.479390847248,0.290824056895,0.0469483568075,0.0093896713615,Low Engagement
160,0.809160299167,155.833333333,209016.666667,4612.0,0.033346410637,0.0333346920877,0.38955026455,0.107738095238,0.0444444444444,0.0177777777778,Moderate Engagement
161,0.70394736379,103.0,304716.666667,6526.68181818,0.0335853729407,0.0342172219295,0.460714285714,0.133333333333,0.0301886792453,0.00754716981132,Low Engagement
162,0.691919190172,173.833333333,166690.0,3910.33333333,0.0200063459286,0.020006812179,0.426379419192,0.0907228535354,0.0255255255255,0.018018018018,Low Engagement
163,0.728096674537,271.6,208216.666667,4747.08203125,0.033721657819,0.0333386494005,0.463152704995,0.204475329738,0.0620689655172,0.0206896551724,Low Engagement
164,0.781954881339,235.6,179214.285714,5151.85793872,0.246193716873,0.0285885097142,0.357653457653,0.0907575757576,0.0284552845528,0.0162601626016,High Engagement
165,0.605769229798,356.8,167016.666667,3295.1813318,0.0333360295569,0.03333728319,0.431000736852,0.120783250438,0.0405643738977,0.0238095238095,Low Engagement
166,0.701492535219,168.0,254500.0,7960.76455026,0.33931313821,0.0227707647999,0.44692680776,0.0834082892416,0.047619047619,0.0269841269841,High Engagement
167,0.786458329237,202.25,189508.0,3295.1813318,0.0400013771783,0.239778502625,0.366111111111,0.0246296296296,0.0238805970149,0.0119402985075,Low Engagement
168,0.805309727387,156.8,193166.666667,3295.1813318,0.0334556989991,0.0334990249257,0.46369047619,0.21130952381,0.042328042328,0.010582010582,High Engagement
169,0.896551713833,142.875,264400.0,6329.86956522,0.410476460257,0.0250208263814,0.423053613054,0.208256743257,0.063829787234,0.00709219858156,Low Engagement
170,0.670353980818,204.666666667,107068.5,4325.36363636,0.0200038153457,0.0200331923273,0.468925518926,0.0184752747253,0.0228716645489,0.0152477763659,Low Engagement
171,0.804232799978,386.625,98770.0,4300.0,0.0201176993131,0.219751410013,0.473593073593,0.135649350649,0.063122923588,0.0199335548173,Low Engagement
172,0.735042733472,211.222222222,162440.0,8319.33333333,0.208190686797,0.12338318112,0.400857806966,0.0939200855962,0.0587467362924,0.0221932114883,Moderate Engagement
173,0.77243589496,281.571428571,148700.0,3572.90268886,0.0252794932763,0.271915024337,0.402010753796,0.0990650553151,0.0381526104418,0.0140562248996,Low Engagement
174,0.661016947552,223.285714286,121620.0,3295.10254704,0.0200309957435,0.0200037167732,0.534788359788,0.0406467953343,0.030303030303,0.0181818181818,Moderate Engagement
175,0.565084225781,213.428571429,272200.0,3295.10254704,0.449661148941,0.0285750914832,0.382025913901,0.103479136604,0.0253164556962,0.0155793573515,Low Engagement
